Member ID,Signup Date,Last Login Date,Refunds,Total Amount,Credit Amount,First Order Date,Last Order Date
295491,1/12/2015,4/5/2023,1,-656.38,NULL,9/7/2019,9/7/2019
295506,1/12/2015,4/23/2016,1,-601.26,NULL,3/22/2016,3/22/2016
295521,1/12/2015,7/28/2019,1,-377.45,NULL,1/18/2015,1/18/2015
295532,1/12/2015,4/20/2023,1,-297.55,NULL,2/11/2016,2/11/2016
295576,1/12/2015,5/28/2023,4,-2564.85,-25,6/24/2021,12/4/2021
295601,1/12/2015,5/17/2023,24,-17540.2,-50,4/11/2015,4/7/2023
295626,1/12/2015,5/30/2023,16,-6568.39,-30,12/22/2015,4/16/2023
295677,1/12/2015,10/14/2022,2,-357.19,NULL,7/8/2018,7/12/2018
295720,1/13/2015,9/14/2019,1,-363.48,NULL,4/3/2016,4/3/2016
295736,1/13/2015,5/1/2021,3,-1324.78,NULL,2/16/2015,10/29/2016
295744,1/13/2015,5/22/2023,2,-683.42,NULL,1/13/2023,1/13/2023
295778,1/13/2015,2/8/2020,1,-296.13,NULL,5/4/2017,5/4/2017
295784,1/13/2015,5/19/2023,2,-570.6,NULL,2/15/2016,2/21/2019
295808,1/13/2015,5/15/2023,2,-1731.85,NULL,2/27/2017,10/23/2018
295827,1/13/2015,6/1/2023,2,-1231.59,NULL,6/16/2022,8/11/2022
295829,1/13/2015,7/9/2015,4,-831.48,NULL,1/16/2015,1/21/2015
295830,1/13/2015,10/8/2022,1,-103.17,NULL,7/18/2022,7/18/2022
295836,1/13/2015,11/6/2022,1,-174.89,NULL,4/24/2015,4/24/2015
295850,1/13/2015,6/1/2023,3,-1386.67,NULL,11/11/2019,8/13/2021
295861,1/13/2015,8/6/2019,2,-1163.21,NULL,3/22/2018,8/24/2018
295863,1/13/2015,5/29/2023,1,-171.57,NULL,7/23/2018,7/23/2018
295873,1/13/2015,5/23/2019,1,-100.26,NULL,11/4/2018,11/4/2018
295894,1/13/2015,1/10/2020,1,-780.9,NULL,9/2/2015,9/2/2015
295906,1/13/2015,2/24/2021,1,-50.03,NULL,12/31/2019,12/31/2019
295909,1/13/2015,9/27/2019,1,-1655.08,NULL,10/31/2018,10/31/2018
295910,1/13/2015,5/12/2023,2,-345.41,NULL,9/25/2016,7/13/2020
295911,1/13/2015,2/24/2020,1,-89.15,NULL,9/17/2019,9/17/2019
295964,1/13/2015,5/14/2023,1,-151.29,NULL,3/10/2016,3/10/2016
295977,1/13/2015,8/27/2016,1,-66.1,NULL,6/17/2016,6/17/2016
295998,1/13/2015,7/10/2015,2,-605.73,NULL,1/15/2015,2/9/2015
296009,1/13/2015,5/29/2023,2,-1084.01,NULL,12/21/2022,1/5/2023
296031,1/13/2015,7/8/2022,1,-477.84,NULL,10/21/2017,10/21/2017
296068,1/13/2015,2/18/2018,2,-873.79,NULL,3/5/2016,10/18/2017
296069,1/13/2015,4/14/2023,1,-92.14,NULL,12/2/2019,12/2/2019
296089,1/13/2015,5/31/2023,3,-349.83,-30,7/5/2018,3/13/2023
296112,1/13/2015,12/1/2022,1,-240.38,NULL,3/1/2022,3/1/2022
296133,1/13/2015,11/27/2022,1,-127.11,NULL,6/19/2019,6/19/2019
296137,1/13/2015,5/29/2023,2,-805.41,NULL,3/2/2022,2/7/2023
296148,1/13/2015,12/25/2022,1,-407.68,NULL,8/19/2020,8/19/2020
296177,1/13/2015,3/23/2023,4,-765.14,NULL,4/9/2016,4/19/2019
296178,1/13/2015,12/26/2022,1,-181.4,NULL,3/28/2019,3/28/2019
296185,1/13/2015,5/30/2023,2,-2056.29,NULL,3/15/2022,1/4/2023
296186,1/13/2015,10/6/2019,1,-235,NULL,1/4/2016,1/4/2016
296203,1/13/2015,5/20/2023,1,-2270.16,NULL,9/26/2017,9/26/2017
296304,1/14/2015,4/30/2023,2,-599.81,NULL,11/13/2020,5/25/2021
296325,1/14/2015,3/21/2018,1,-376.23,NULL,3/21/2017,3/21/2017
296332,1/14/2015,5/18/2023,1,-263.01,NULL,11/25/2019,11/25/2019
296355,1/14/2015,5/17/2023,3,-849.27,NULL,4/28/2017,12/27/2020
296359,1/14/2015,1/26/2018,2,-913.69,NULL,11/9/2016,8/1/2017
296367,1/14/2015,12/7/2020,1,-702.67,NULL,12/7/2020,12/7/2020
296384,1/14/2015,6/15/2022,1,-455.22,NULL,2/18/2019,2/18/2019
296411,1/14/2015,5/30/2023,1,-178.53,NULL,4/25/2023,4/25/2023
296417,1/14/2015,11/25/2021,1,-225.64,NULL,2/20/2019,2/20/2019
296453,1/14/2015,10/29/2019,2,-353.81,NULL,5/20/2019,5/20/2019
296469,1/14/2015,6/1/2023,15,-7859.82,-60,10/25/2016,8/11/2022
296470,1/14/2015,5/18/2023,2,-566.29,NULL,7/30/2021,8/7/2022
296478,1/14/2015,2/15/2021,2,-244.44,NULL,2/17/2015,2/19/2015
296486,1/14/2015,2/8/2023,1,-72.85,NULL,2/9/2015,2/9/2015
296492,1/14/2015,4/29/2023,1,-102.75,NULL,3/9/2022,3/9/2022
296493,1/14/2015,5/5/2023,2,-239.86,NULL,4/10/2019,2/4/2021
296520,1/14/2015,3/21/2023,2,-1912.99,NULL,1/9/2020,5/20/2022
296544,1/14/2015,4/24/2023,2,-511.44,NULL,12/12/2019,2/3/2021
296559,1/14/2015,4/28/2023,1,-590.77,NULL,7/22/2021,7/22/2021
296575,1/14/2015,6/1/2023,9,-1559.97,NULL,3/14/2016,5/28/2021
296586,1/14/2015,5/22/2023,1,-169.41,-10,10/22/2022,10/22/2022
296626,1/14/2015,3/22/2023,2,-672.63,NULL,3/14/2019,5/2/2019
296632,1/14/2015,1/2/2023,1,0,NULL,10/26/2019,10/26/2019
296641,1/14/2015,1/20/2020,1,-475.19,NULL,11/5/2015,11/5/2015
296645,1/14/2015,6/1/2023,3,-2360.42,NULL,8/23/2020,4/4/2022
296648,1/14/2015,6/2/2023,2,-565.39,NULL,10/21/2017,10/13/2021
296659,1/14/2015,5/21/2023,1,-613.69,-30,3/24/2022,3/24/2022
296675,1/14/2015,6/1/2023,1,-190.82,NULL,11/29/2019,11/29/2019
296679,1/14/2015,6/19/2022,1,-74.54,NULL,1/8/2019,1/8/2019
296681,1/14/2015,2/19/2021,1,-80.23,NULL,2/17/2020,2/17/2020
296687,1/14/2015,9/7/2022,2,0,NULL,3/5/2017,3/6/2017
296696,1/15/2015,12/19/2016,1,-119.13,NULL,2/24/2015,2/24/2015
296719,1/15/2015,5/29/2023,5,-1014.98,-30,6/2/2015,5/3/2023
296763,1/15/2015,4/18/2023,2,-642.82,NULL,3/14/2015,8/17/2018
296823,1/15/2015,5/22/2023,3,-4809.8,NULL,2/1/2015,2/1/2015
296830,1/15/2015,5/31/2023,1,-131.45,NULL,1/5/2020,1/5/2020
296845,1/15/2015,5/9/2023,3,-1892.58,-15,9/12/2020,1/31/2021
296877,1/15/2015,3/21/2023,1,-799.89,NULL,4/24/2019,4/24/2019
296900,1/15/2015,4/18/2023,2,-330.15,NULL,2/10/2015,5/7/2019
296902,1/15/2015,5/29/2023,5,-3076.17,NULL,2/24/2021,5/25/2023
296910,1/15/2015,5/30/2023,4,-1134.38,NULL,4/14/2017,11/29/2021
296936,1/15/2015,5/5/2023,6,-1791.07,-30,1/17/2020,3/20/2023
297009,1/15/2015,3/11/2022,1,-429.16,NULL,3/15/2019,3/15/2019
297046,1/15/2015,3/2/2023,2,-302.75,NULL,1/7/2020,1/7/2020
297059,1/15/2015,6/1/2023,5,-5283.22,NULL,5/23/2021,12/26/2022
297067,1/15/2015,5/14/2023,2,-710.8,-120,2/3/2022,2/28/2022
297073,1/15/2015,3/9/2019,2,-582.32,NULL,9/25/2015,9/25/2015
297091,1/15/2015,5/4/2023,1,-108.02,NULL,1/5/2018,1/5/2018
297112,1/15/2015,8/18/2016,2,-1263.83,NULL,7/20/2016,7/20/2016
297134,1/15/2015,1/7/2020,1,-508.45,NULL,3/7/2017,3/7/2017
297143,1/15/2015,3/3/2021,1,-272.63,NULL,9/11/2019,9/11/2019
297144,1/15/2015,5/21/2023,1,-125.66,NULL,10/20/2022,10/20/2022
297211,1/16/2015,5/13/2021,1,-151.94,NULL,2/16/2016,2/16/2016
297322,1/16/2015,2/7/2023,2,-551.17,NULL,4/3/2015,3/2/2018
297323,1/16/2015,5/8/2023,1,-59.36,NULL,2/14/2023,2/14/2023
297333,1/16/2015,5/18/2023,1,-135.57,NULL,9/15/2021,9/15/2021
297354,1/16/2015,10/14/2019,3,-1966.24,NULL,9/10/2015,8/1/2018
297360,1/16/2015,5/31/2023,1,-1290.71,NULL,5/25/2023,5/25/2023
297373,1/16/2015,5/20/2023,1,-317.46,NULL,9/4/2021,9/4/2021
297394,1/16/2015,9/4/2022,1,-186.11,NULL,9/4/2022,9/4/2022
297419,1/16/2015,8/25/2021,3,-1087.93,NULL,8/31/2015,1/13/2016
297437,1/16/2015,6/1/2023,5,-10805.67,NULL,11/14/2018,1/29/2023
297444,1/16/2015,5/19/2023,4,-3487.86,-25,12/7/2021,4/11/2023
297470,1/16/2015,5/31/2023,5,-3659.74,NULL,4/16/2018,12/1/2022
297473,1/16/2015,9/16/2022,1,-1129.08,NULL,9/16/2022,9/16/2022
297497,1/16/2015,10/29/2022,1,-692.95,NULL,7/22/2018,7/22/2018
297527,1/16/2015,4/28/2023,1,-444.92,NULL,10/10/2017,10/10/2017
297544,1/16/2015,5/16/2023,2,-233.2,NULL,2/28/2015,10/17/2021
297546,1/16/2015,4/2/2023,1,-92,NULL,4/18/2019,4/18/2019
297584,1/16/2015,5/30/2023,1,-379.8,NULL,7/3/2021,7/3/2021
297603,1/16/2015,5/29/2023,1,-590.04,NULL,3/30/2020,3/30/2020
297605,1/16/2015,6/23/2021,1,-196.15,NULL,2/25/2019,2/25/2019
297614,1/16/2015,5/29/2023,2,-842.04,NULL,10/27/2021,11/29/2021
297616,1/16/2015,4/4/2023,1,-1162.9,NULL,4/13/2020,4/13/2020
297626,1/16/2015,5/15/2023,2,-461.6,-30,11/25/2022,3/24/2023
297645,1/16/2015,5/29/2018,1,-372.13,NULL,1/13/2017,1/13/2017
297648,1/16/2015,4/16/2023,3,-217.03,NULL,3/15/2018,1/2/2019
297656,1/16/2015,2/21/2023,1,-354.94,NULL,4/8/2015,4/8/2015
297661,1/16/2015,3/16/2023,1,-276.93,NULL,8/29/2017,8/29/2017
297665,1/16/2015,5/14/2023,2,-322.41,NULL,3/6/2020,4/24/2023
297669,1/17/2015,12/23/2020,1,-478.66,NULL,2/26/2017,2/26/2017
297757,1/17/2015,4/29/2023,1,-172.38,NULL,3/28/2023,3/28/2023
297764,1/17/2015,12/13/2022,1,-1004.66,NULL,9/14/2017,9/14/2017
297769,1/17/2015,10/15/2022,1,-567.39,NULL,12/29/2018,12/29/2018
297777,1/17/2015,2/5/2023,1,-157.19,NULL,1/19/2023,1/19/2023
297784,1/17/2015,6/1/2023,3,-1905.69,NULL,4/26/2017,3/5/2022
297789,1/17/2015,1/20/2023,2,-281.01,NULL,8/30/2019,1/18/2020
297797,1/17/2015,5/10/2023,1,-207.3,NULL,3/8/2020,3/8/2020
297798,1/17/2015,2/24/2023,1,-740.3,NULL,9/27/2022,9/27/2022
297828,1/17/2015,5/27/2023,7,-1973.78,NULL,10/26/2015,8/15/2022
297855,1/17/2015,5/30/2023,4,-543.29,NULL,9/16/2020,1/8/2023
297887,1/17/2015,5/30/2023,2,-1089.18,NULL,1/5/2019,6/3/2019
297894,1/17/2015,9/30/2022,1,-476.87,NULL,7/15/2021,7/15/2021
297903,1/17/2015,2/18/2023,3,-5410.2,NULL,1/28/2020,2/11/2023
297906,1/17/2015,2/20/2023,1,-57.97,-15,9/22/2021,9/22/2021
297913,1/17/2015,1/15/2023,1,-249.85,NULL,8/20/2018,8/20/2018
297931,1/17/2015,5/17/2023,5,-1193.68,NULL,6/13/2020,5/22/2021
297973,1/17/2015,2/13/2023,2,-966.51,NULL,12/14/2019,11/9/2021
297987,1/17/2015,1/19/2022,1,-227.7,NULL,7/11/2020,7/11/2020
298037,1/17/2015,5/28/2023,2,-272.39,NULL,11/23/2015,2/6/2021
298041,1/17/2015,5/18/2023,3,-1139.69,NULL,6/29/2020,5/23/2021
298048,1/17/2015,6/2/2023,1,-1414.99,NULL,1/3/2022,1/3/2022
298061,1/17/2015,3/3/2023,3,-486.75,NULL,3/8/2019,2/23/2022
298105,1/18/2015,4/8/2023,10,-4421.24,NULL,9/11/2019,5/19/2022
298130,1/18/2015,11/15/2022,1,-64.2,NULL,1/20/2015,1/20/2015
298157,1/18/2015,5/27/2023,2,-2409.65,NULL,3/29/2015,5/26/2020
298178,1/18/2015,5/28/2023,7,-2044.54,-30,12/17/2018,3/14/2021
298187,1/18/2015,2/10/2023,2,-483.56,NULL,9/23/2021,9/23/2021
298189,1/18/2015,4/30/2023,1,-584.65,NULL,7/31/2015,7/31/2015
298201,1/18/2015,4/20/2023,1,-362.77,NULL,2/11/2015,2/11/2015
298222,1/18/2015,5/24/2023,2,-1436.37,NULL,5/20/2015,7/8/2015
298248,1/18/2015,2/1/2023,2,-497.46,NULL,6/21/2019,2/1/2023
298289,1/18/2015,5/30/2023,2,-294.44,NULL,9/20/2021,9/8/2022
298301,1/18/2015,5/28/2023,7,-2742.04,-30,9/29/2020,2/15/2022
298322,1/18/2015,5/12/2015,1,-208.52,NULL,2/2/2015,2/2/2015
298323,1/18/2015,5/9/2023,4,-627.78,NULL,4/6/2015,6/3/2019
298356,1/18/2015,5/20/2023,1,-86.46,NULL,12/13/2018,12/13/2018
298414,1/18/2015,3/29/2022,8,-3341.68,NULL,7/27/2018,5/22/2021
298433,1/18/2015,4/24/2023,2,-149.78,NULL,10/9/2018,7/20/2019
298468,1/18/2015,12/11/2022,1,0,NULL,3/24/2020,3/24/2020
298478,1/19/2015,12/31/2022,1,-1340.71,NULL,8/27/2022,8/27/2022
298483,1/19/2015,5/31/2023,1,-440.37,NULL,9/30/2020,9/30/2020
298546,1/19/2015,5/24/2023,4,-904.94,NULL,12/20/2016,12/18/2019
298615,1/19/2015,4/15/2023,2,-368.31,NULL,9/16/2022,10/24/2022
298654,1/19/2015,8/5/2016,1,-138.7,NULL,1/21/2015,1/21/2015
298659,1/19/2015,3/5/2023,1,-228.09,NULL,2/6/2015,2/6/2015
298664,1/19/2015,3/18/2023,1,-163.2,NULL,9/25/2019,9/25/2019
298686,1/19/2015,3/25/2018,2,-231.61,NULL,8/19/2016,11/2/2017
298689,1/19/2015,5/4/2019,1,-338.13,NULL,12/6/2016,12/6/2016
298717,1/19/2015,10/15/2019,2,-488.79,NULL,2/27/2019,6/13/2019
298728,1/19/2015,4/21/2017,2,-804.11,NULL,2/25/2016,11/22/2016
298731,1/19/2015,1/30/2023,1,-198.11,NULL,2/18/2017,2/18/2017
298778,1/19/2015,5/3/2022,1,-64.29,NULL,7/14/2021,7/14/2021
298782,1/19/2015,7/10/2021,2,-2229.9,NULL,3/10/2018,4/3/2019
298792,1/19/2015,1/6/2023,3,-1128.07,NULL,11/26/2018,1/25/2019
298808,1/19/2015,8/24/2022,1,-154.75,NULL,10/9/2021,10/9/2021
298819,1/19/2015,3/1/2022,1,-805.78,NULL,2/10/2018,2/10/2018
298828,1/19/2015,5/16/2021,1,-624.84,NULL,2/21/2018,2/21/2018
298830,1/19/2015,2/16/2023,5,-2026.03,NULL,10/15/2019,3/26/2020
298834,1/19/2015,5/18/2023,1,-1032.71,NULL,3/21/2020,3/21/2020
298854,1/19/2015,3/7/2023,3,-6475.39,NULL,11/26/2018,5/9/2021
298874,1/19/2015,6/1/2023,8,-1690.5,-30,7/11/2015,2/7/2023
298875,1/19/2015,4/30/2023,2,-864.42,NULL,5/4/2022,5/6/2022
298889,1/19/2015,3/4/2021,1,-575.19,NULL,9/25/2018,9/25/2018
298911,1/19/2015,6/1/2023,1,-63.7,NULL,9/12/2016,9/12/2016
298922,1/19/2015,5/31/2023,1,-116.48,NULL,1/28/2022,1/28/2022
298931,1/19/2015,3/5/2023,1,-635.15,NULL,9/27/2019,9/27/2019
298975,1/20/2015,6/1/2023,1,-665.01,NULL,1/2/2023,1/2/2023
299064,1/20/2015,8/25/2021,1,-329.61,NULL,11/3/2017,11/3/2017
299079,1/20/2015,6/1/2023,7,-3918.43,-30,8/8/2019,2/3/2023
299080,1/20/2015,6/1/2023,2,-887.12,NULL,2/13/2015,2/15/2015
299099,1/20/2015,5/22/2023,2,-530.78,NULL,5/4/2023,5/4/2023
299176,1/20/2015,5/20/2023,4,-2903.75,-10,9/13/2021,3/1/2023
299177,1/20/2015,3/11/2023,1,-306.78,NULL,5/26/2017,5/26/2017
299207,1/20/2015,1/6/2023,1,-150.6,NULL,6/1/2018,6/1/2018
299215,1/20/2015,5/30/2023,4,-840.83,NULL,5/17/2017,5/23/2017
299231,1/20/2015,5/3/2023,1,-223.98,NULL,12/2/2022,12/2/2022
299280,1/20/2015,11/4/2022,2,-4704.73,NULL,6/18/2015,11/1/2022
299294,1/20/2015,5/20/2023,6,-2402.66,-240,2/17/2019,2/27/2023
299312,1/20/2015,5/30/2023,6,-4070.53,NULL,1/16/2017,5/27/2021
299314,1/20/2015,6/1/2023,4,-6490.72,NULL,8/11/2020,7/2/2022
299333,1/20/2015,5/2/2023,2,-445.27,NULL,8/16/2018,7/2/2020
299339,1/20/2015,5/28/2023,4,-2923.86,NULL,1/26/2021,3/21/2023
299351,1/20/2015,5/29/2023,1,-100.31,NULL,3/15/2020,3/15/2020
299363,1/20/2015,11/12/2019,1,-150.21,NULL,5/31/2015,5/31/2015
299395,1/20/2015,4/30/2023,3,-885.6,NULL,6/27/2018,4/28/2022
299442,1/21/2015,6/1/2023,3,-399.77,NULL,3/15/2018,3/6/2023
299444,1/21/2015,10/1/2019,1,0,NULL,9/30/2019,9/30/2019
299458,1/21/2015,12/15/2021,1,-75.21,NULL,2/16/2015,2/16/2015
299464,1/21/2015,1/21/2023,3,-3769.12,NULL,6/7/2021,6/7/2021
299524,1/21/2015,12/10/2020,1,-399.96,NULL,11/28/2019,11/28/2019
299540,1/21/2015,4/28/2022,1,-234.63,NULL,1/3/2022,1/3/2022
299552,1/21/2015,3/2/2021,1,-775.72,NULL,3/2/2021,3/2/2021
299568,1/21/2015,6/1/2023,14,-37450.2,-30,5/19/2019,5/4/2023
299574,1/21/2015,6/1/2023,4,-3142.65,NULL,3/21/2019,7/9/2020
299587,1/21/2015,4/15/2019,1,-160.32,NULL,2/15/2015,2/15/2015
299609,1/21/2015,6/1/2023,2,-91.77,NULL,3/16/2020,1/7/2022
299611,1/21/2015,5/31/2023,1,-211.91,NULL,3/17/2017,3/17/2017
299615,1/21/2015,5/21/2023,4,-677.31,NULL,8/28/2016,3/8/2023
299631,1/21/2015,5/24/2023,3,-1082.84,NULL,5/28/2018,3/21/2020
299639,1/21/2015,4/25/2023,1,-119.45,NULL,10/30/2021,10/30/2021
299647,1/21/2015,2/7/2023,1,-1558.05,NULL,5/19/2022,5/19/2022
299658,1/21/2015,6/2/2023,1,-893.48,NULL,2/12/2019,2/12/2019
299663,1/21/2015,2/1/2023,3,-542.33,NULL,10/31/2022,11/2/2022
299670,1/21/2015,4/25/2023,1,-460.89,NULL,9/18/2020,9/18/2020
299678,1/21/2015,6/1/2023,1,-675.1,NULL,11/3/2020,11/3/2020
299731,1/21/2015,4/23/2023,1,-1790.06,NULL,5/1/2018,5/1/2018
299738,1/21/2015,9/30/2019,1,-123.82,NULL,9/30/2019,9/30/2019
299766,1/21/2015,1/2/2023,1,-661.62,NULL,2/7/2020,2/7/2020
299799,1/21/2015,5/25/2023,1,-283.05,NULL,8/13/2016,8/13/2016
299802,1/21/2015,4/27/2023,2,-1201.92,NULL,5/31/2021,5/31/2021
299845,1/21/2015,5/23/2023,8,-5937.2,NULL,4/4/2017,1/11/2019
299851,1/21/2015,5/30/2023,1,-120.28,NULL,11/11/2018,11/11/2018
299853,1/21/2015,5/16/2023,2,-532.69,NULL,6/16/2020,1/13/2022
299868,1/21/2015,9/19/2022,1,-456.94,NULL,10/11/2016,10/11/2016
299892,1/21/2015,5/11/2023,2,-2471.02,NULL,1/30/2020,12/28/2021
299898,1/21/2015,5/11/2023,3,-1699.54,NULL,5/2/2018,1/12/2020
299916,1/21/2015,6/1/2023,1,-417.55,NULL,9/27/2022,9/27/2022
299938,1/21/2015,4/17/2023,1,0,NULL,7/23/2021,7/23/2021
299941,1/21/2015,5/30/2023,1,-266,NULL,12/16/2016,12/16/2016
299947,1/21/2015,3/9/2022,2,-990.71,NULL,4/6/2017,8/20/2017
299955,1/22/2015,4/16/2023,1,-451.62,NULL,7/8/2015,7/8/2015
299980,1/22/2015,5/6/2023,10,-2436.43,NULL,4/4/2015,12/8/2022
300016,1/22/2015,5/31/2023,2,-243.25,NULL,7/20/2017,11/18/2019
300095,1/22/2015,4/15/2020,1,-230,NULL,6/7/2018,6/7/2018
300117,1/22/2015,5/5/2023,1,-720.33,NULL,2/19/2022,2/19/2022
300118,1/22/2015,10/12/2022,1,-705.77,NULL,4/30/2018,4/30/2018
300122,1/22/2015,4/20/2023,3,-1122.13,-30,7/30/2021,12/15/2021
300152,1/22/2015,11/7/2022,2,-221.36,NULL,1/26/2015,1/30/2015
300157,1/22/2015,6/2/2023,4,-368.78,-60,10/20/2021,10/22/2021
300193,1/22/2015,6/2/2023,3,-770.73,NULL,3/23/2015,3/14/2019
300208,1/22/2015,7/24/2016,2,-590.41,NULL,6/10/2015,6/22/2015
300227,1/22/2015,5/28/2023,4,-1497.73,NULL,6/14/2021,5/2/2023
300228,1/22/2015,6/1/2023,2,-520.1,NULL,1/10/2017,10/6/2018
300241,1/22/2015,11/17/2022,1,-135.2,NULL,3/9/2020,3/9/2020
300258,1/22/2015,5/31/2023,1,-470.55,NULL,2/27/2018,2/27/2018
300273,1/22/2015,5/29/2023,1,-341.89,NULL,2/9/2023,2/9/2023
300277,1/22/2015,5/30/2023,3,-1230.89,NULL,4/6/2016,9/10/2018
300283,1/22/2015,5/30/2023,1,-751.26,NULL,2/28/2021,2/28/2021
300284,1/22/2015,5/20/2023,2,-201.94,-30,6/4/2020,10/4/2021
300286,1/22/2015,5/16/2023,1,-458.55,NULL,3/13/2020,3/13/2020
300299,1/22/2015,4/17/2023,1,-503.82,NULL,11/25/2022,11/25/2022
300304,1/22/2015,1/9/2023,2,-1028.42,NULL,7/6/2017,2/8/2019
300308,1/22/2015,7/12/2021,1,-127.37,NULL,3/16/2020,3/16/2020
300320,1/22/2015,8/19/2022,1,-563.16,NULL,11/12/2019,11/12/2019
300337,1/22/2015,3/8/2023,2,-1221.94,NULL,10/12/2017,10/12/2017
300346,1/22/2015,12/31/2022,1,-151.46,NULL,3/19/2019,3/19/2019
300354,1/22/2015,8/16/2022,1,-712,NULL,7/8/2019,7/8/2019
300361,1/22/2015,8/11/2018,1,-71.17,NULL,1/5/2018,1/5/2018
300362,1/22/2015,5/13/2023,3,-365.83,NULL,7/2/2019,6/8/2021
300384,1/22/2015,5/15/2023,4,-1972.03,NULL,12/28/2018,11/9/2022
300385,1/22/2015,1/20/2023,1,-622.31,NULL,2/6/2021,2/6/2021
300423,1/22/2015,2/26/2023,2,-288.52,-20,7/30/2021,12/2/2021
300424,1/22/2015,5/15/2023,5,-2223.24,-60,8/23/2018,2/22/2023
300463,1/23/2015,5/30/2023,2,-675.17,NULL,1/7/2022,8/5/2022
300492,1/23/2015,5/22/2023,4,-752.59,NULL,12/19/2015,7/31/2021
300500,1/23/2015,11/7/2022,1,-571.62,NULL,1/21/2016,1/21/2016
300524,1/23/2015,5/22/2023,2,-363.68,NULL,2/21/2015,1/8/2019
300556,1/23/2015,5/16/2023,1,-34.71,NULL,1/27/2015,1/27/2015
300562,1/23/2015,5/7/2022,1,-442.97,NULL,3/28/2022,3/28/2022
300581,1/23/2015,4/4/2023,1,-166.06,NULL,3/15/2022,3/15/2022
300588,1/23/2015,3/5/2018,1,-2104.88,NULL,6/22/2017,6/22/2017
300589,1/23/2015,1/18/2023,1,-40.25,NULL,4/23/2019,4/23/2019
300599,1/23/2015,1/11/2021,1,-399.51,NULL,4/20/2018,4/20/2018
300611,1/23/2015,5/25/2023,1,-2785.99,NULL,12/8/2018,12/8/2018
300623,1/23/2015,3/27/2023,1,-162.81,NULL,8/8/2019,8/8/2019
300650,1/23/2015,3/22/2023,4,-1562.51,NULL,6/2/2018,9/4/2020
300683,1/23/2015,7/31/2018,1,-502.95,NULL,1/25/2015,1/25/2015
300691,1/23/2015,5/29/2023,1,-347.95,NULL,9/29/2022,9/29/2022
300701,1/23/2015,2/19/2023,1,-131.64,NULL,2/19/2020,2/19/2020
300713,1/23/2015,6/2/2023,4,-2042.1,NULL,3/1/2015,2/3/2023
300736,1/23/2015,6/23/2018,2,-130.85,NULL,6/23/2018,6/23/2018
300810,1/23/2015,4/10/2021,2,-920.45,NULL,4/9/2021,4/10/2021
300817,1/23/2015,6/24/2018,1,-175.69,NULL,7/16/2016,7/16/2016
300829,1/23/2015,5/3/2023,4,-1064.17,-15,5/3/2022,2/6/2023
300833,1/23/2015,5/24/2023,2,-450.46,NULL,9/24/2015,9/10/2016
300836,1/23/2015,5/29/2023,2,-346.1,NULL,4/6/2017,9/9/2021
300857,1/23/2015,5/30/2023,2,-358.13,NULL,1/13/2016,9/26/2017
300880,1/24/2015,11/21/2022,2,-1327.27,NULL,9/23/2017,12/31/2017
300953,1/24/2015,4/15/2023,1,-359.17,NULL,7/12/2017,7/12/2017
300958,1/24/2015,6/1/2023,1,-130.86,NULL,9/17/2017,9/17/2017
301030,1/24/2015,5/25/2023,2,-1182.3,NULL,11/26/2021,4/29/2023
301066,1/24/2015,3/21/2023,8,-2215.75,NULL,1/14/2021,3/21/2023
301091,1/24/2015,4/28/2023,1,-224.14,NULL,2/19/2015,2/19/2015
301093,1/24/2015,5/31/2023,5,-1342.66,NULL,8/29/2017,8/24/2022
301119,1/24/2015,6/1/2023,1,-373.68,NULL,5/29/2021,5/29/2021
301121,1/24/2015,11/10/2015,2,-313.54,NULL,11/10/2015,11/11/2015
301145,1/24/2015,4/8/2023,1,-190.72,NULL,7/14/2019,7/14/2019
301146,1/24/2015,5/31/2023,3,-565.86,NULL,9/28/2021,10/4/2021
301156,1/24/2015,5/30/2023,1,-2913.05,NULL,5/30/2023,5/30/2023
301157,1/24/2015,1/17/2020,1,-499.16,NULL,4/10/2017,4/10/2017
301168,1/24/2015,9/30/2022,3,-352.17,NULL,11/20/2017,6/7/2019
301171,1/24/2015,5/27/2023,2,-321.8,NULL,2/22/2022,2/22/2022
301173,1/24/2015,7/31/2022,1,-120.45,NULL,2/7/2019,2/7/2019
301175,1/24/2015,5/29/2023,1,-265.73,NULL,10/31/2015,10/31/2015
301214,1/24/2015,2/29/2020,1,-154.42,NULL,10/6/2019,10/6/2019
301217,1/24/2015,1/21/2023,1,-531,NULL,8/12/2020,8/12/2020
301225,1/24/2015,2/27/2023,8,-3016.11,-25,8/19/2021,2/27/2023
301241,1/25/2015,6/2/2023,17,-5162.02,-65,3/5/2020,10/10/2022
301244,1/25/2015,5/26/2023,1,-139.41,NULL,7/7/2017,7/7/2017
301254,1/25/2015,5/1/2023,1,-1881.32,-25,12/14/2022,12/14/2022
301273,1/25/2015,2/27/2022,1,-119.98,NULL,2/19/2015,2/19/2015
301316,1/25/2015,1/23/2023,1,-565.3,NULL,3/13/2020,3/13/2020
301333,1/25/2015,5/17/2023,2,-932.05,-40,6/15/2021,7/28/2021
301340,1/25/2015,5/10/2023,7,-2050.01,NULL,5/21/2015,11/19/2022
301380,1/25/2015,5/25/2023,3,-1258.27,NULL,12/23/2016,3/31/2020
301381,1/25/2015,4/14/2019,1,-87.14,NULL,9/8/2017,9/8/2017
